Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
"Bisa jdi yg suka ngebully dari keluarga yg tdk sehat,yg kurang ksih sayang dr orgtua mknya si anak jdi punya penyakit hati dan ngebully tmn sndiri",Bisa jdi yg suka ngebully dari keluarga yg tdk sehat yg kurang ksih sayang dr orgtua mknya si anak jdi punya penyakit hati dan ngebully tmn sndiri,bisa jdi yg suka ngebully dari keluarga yg tdk sehat yg kurang ksih sayang dr orgtua mknya si anak jdi punya penyakit hati dan ngebully tmn sndiri,"['bisa', 'jdi', 'yg', 'suka', 'ngebully', 'dari', 'keluarga', 'yg', 'tdk', 'sehat', 'yg', 'kurang', 'ksih', 'sayang', 'dr', 'orgtua', 'mknya', 'si', 'anak', 'jdi', 'punya', 'penyakit', 'hati', 'dan', 'ngebully', 'tmn', 'sndiri']","['bisa', 'jadi', 'yang', 'suka', 'ngebully', 'dari', 'keluarga', 'yang', 'tidak', 'sehat', 'yang', 'kurang', 'kasih', 'sayang', 'dari', 'orgtua', 'mknya', 'si', 'anak', 'jadi', 'punya', 'penyakit', 'hati', 'dan', 'ngebully', 'tmn', 'sndiri']","['suka', 'ngebully', 'keluarga', 'sehat', 'kasih', 'sayang', 'orgtua', 'mknya', 'si', 'anak', 'penyakit', 'hati', 'ngebully', 'tmn', 'sndiri']","['suka', 'ngebully', 'keluarga', 'sehat', 'kasih', 'sayang', 'orgtua', 'mknya', 'si', 'anak', 'sakit', 'hati', 'ngebully', 'tmn', 'sndiri']",suka ngebully keluarga sehat kasih sayang orgtua mknya si anak sakit hati ngebully tmn sndiri
Hoax itu tolong heu,Hoax itu tolong heu,hoax itu tolong heu,"['hoax', 'itu', 'tolong', 'heu']","['hoax', 'itu', 'tolong', 'heu']","['hoax', 'tolong', 'heu']","['hoax', 'tolong', 'heu']",hoax tolong heu
@amiirahmiwahyuni  so sad😢,so sad,so sad,"['so', 'sad']","['so', 'sad']","['so', 'sad']","['so', 'sad']",so sad
Semoga nanti kamu lebih sukses di banding mereka yg cuma bisa bully amiin,Semoga nanti kamu lebih sukses di banding mereka yg cuma bisa bully amiin,semoga nanti kamu lebih sukses di banding mereka yg cuma bisa bully amiin,"['semoga', 'nanti', 'kamu', 'lebih', 'sukses', 'di', 'banding', 'mereka', 'yg', 'cuma', 'bisa', 'bully', 'amiin']","['semoga', 'nanti', 'kamu', 'lebih', 'sukses', 'di', 'banding', 'mereka', 'yang', 'cuma', 'bisa', 'bully', 'amiin']","['semoga', 'sukses', 'banding', 'bully', 'amiin']","['moga', 'sukses', 'banding', 'bully', 'amiin']",moga sukses banding bully amiin
I feel you 😢,feel you,feel you,"['feel', 'you']","['feel', 'you']","['feel', 'you']","['feel', 'you']",feel you
"Stop bully,yg ngebully gak tau sakitnya dibully ,kita ciptaan tuhan gak ada yg sempurna, sedih aku liatnya😢",Stop bully yg ngebully gak tau sakitnya dibully kita ciptaan tuhan gak ada yg sempurna sedih aku liatnya,stop bully yg ngebully gak tau sakitnya dibully kita ciptaan tuhan gak ada yg sempurna sedih aku liatnya,"['stop', 'bully', 'yg', 'ngebully', 'gak', 'tau', 'sakitnya', 'dibully', 'kita', 'ciptaan', 'tuhan', 'gak', 'ada', 'yg', 'sempurna', 'sedih', 'aku', 'liatnya']","['stop', 'bully', 'yang', 'ngebully', 'enggak', 'tau', 'sakitnya', 'dibully', 'kita', 'ciptaan', 'tuhan', 'enggak', 'ada', 'yang', 'sempurna', 'sedih', 'aku', 'liatnya']","['stop', 'bully', 'ngebully', 'tau', 'sakitnya', 'dibully', 'ciptaan', 'tuhan', 'sempurna', 'sedih', 'liatnya']","['stop', 'bully', 'ngebully', 'tau', 'sakit', 'dibully', 'cipta', 'tuhan', 'sempurna', 'sedih', 'liat']",stop bully ngebully tau sakit dibully cipta tuhan sempurna sedih liat
Ini video hoax yampun,Ini video hoax yampun,ini video hoax yampun,"['ini', 'video', 'hoax', 'yampun']","['ini', 'video', 'hoax', 'yampun']","['video', 'hoax', 'yampun']","['video', 'hoax', 'yampun']",video hoax yampun
Padahal di twitter anak ini suka foya foya dan usianya 18 tahun. Kenapa pemberitaan di ig kayak gini. Kena prank ala audrey??,Padahal di twitter anak ini suka foya foya dan usianya tahun Kenapa pemberitaan di ig kayak gini Kena prank ala audrey,padahal di twitter anak ini suka foya foya dan usianya tahun kenapa pemberitaan di ig kayak gini kena prank ala audrey,"['padahal', 'di', 'twitter', 'anak', 'ini', 'suka', 'foya', 'foya', 'dan', 'usianya', 'tahun', 'kenapa', 'pemberitaan', 'di', 'ig', 'kayak', 'gini', 'kena', 'prank', 'ala', 'audrey']","['padahal', 'di', 'twitter', 'anak', 'ini', 'suka', 'foya', 'foya', 'dan', 'usianya', 'tahun', 'kenapa', 'pemberitaan', 'di', 'instagram', 'kayak', 'gini', 'kena', 'prank', 'ala', 'audrey']","['twitter', 'anak', 'suka', 'foya', 'foya', 'usianya', 'pemberitaan', 'instagram', 'kayak', 'gini', 'kena', 'prank', 'ala', 'audrey']","['twitter', 'anak', 'suka', 'foya', 'foya', 'usia', 'berita', 'instagram', 'kayak', 'gin', 'kena', 'prank', 'ala', 'audrey']",twitter anak suka foya foya usia berita instagram kayak gin kena prank ala audrey
Stop Bullying 😭,Stop Bullying,stop bullying,"['stop', 'bullying']","['stop', 'bullying']","['stop', 'bullying']","['stop', 'bullying']",stop bullying
"Bullying isn’t cool at all, wake fuckin’ up people you did so dirty, keep your chin up boy✨",Bullying isn cool at all wake fuckin up people you did so dirty keep your chin up boy,bullying isn cool at all wake fuckin up people you did so dirty keep your chin up boy,"['bullying', 'isn', 'cool', 'at', 'all', 'wake', 'fuckin', 'up', 'people', 'you', 'did', 'so', 'dirty', 'keep', 'your', 'chin', 'up', 'boy']","['bullying', 'isn', 'cool', 'at', 'all', 'wake', 'fuckin', 'up', 'people', 'you', 'did', 'so', 'dirty', 'keep', 'your', 'chin', 'up', 'boy']","['bullying', 'isn', 'cool', 'at', 'all', 'wake', 'fuckin', 'up', 'people', 'you', 'did', 'so', 'dirty', 'keep', 'your', 'chin', 'up', 'boy']","['bullying', 'isn', 'cool', 'at', 'all', 'wake', 'fuckin', 'up', 'people', 'you', 'did', 'so', 'dirty', 'keep', 'your', 'chin', 'up', 'boy']",bullying isn cool at all wake fuckin up people you did so dirty keep your chin up boy
"Laahhh barusan liat di IG juga, kalo ni orang boong. Dia umur 18taun, dia model,yutuber or something laah. Yg jelas dia tajir melintir dan super pede. Dia buat vidio itu katanya cuma have fun. Ada kok IGnya dia,lupa namanya..nama alay soalnya.",Laahh barusan liat di IG juga kalo ni orang boong Dia umur taun dia model yutuber or something laah Yg jelas dia tajir melintir dan super pede Dia buat vidio itu katanya cuma have fun Ada kok IGnya dia lupa namanya nama alay soalnya,laahh barusan liat di ig juga kalo ni orang boong dia umur taun dia model yutuber or something laah yg jelas dia tajir melintir dan super pede dia buat vidio itu katanya cuma have fun ada kok ignya dia lupa namanya nama alay soalnya,"['laahh', 'barusan', 'liat', 'di', 'ig', 'juga', 'kalo', 'ni', 'orang', 'boong', 'dia', 'umur', 'taun', 'dia', 'model', 'yutuber', 'or', 'something', 'laah', 'yg', 'jelas', 'dia', 'tajir', 'melintir', 'dan', 'super', 'pede', 'dia', 'buat', 'vidio', 'itu', 'katanya', 'cuma', 'have', 'fun', 'ada', 'kok', 'ignya', 'dia', 'lupa', 'namanya', 'nama', 'alay', 'soalnya']","['laahh', 'barusan', 'liat', 'di', 'instagram', 'juga', 'kalau', 'ni', 'orang', 'boong', 'dia', 'umur', 'taun', 'dia', 'model', 'yutuber', 'or', 'something', 'laah', 'yang', 'jelas', 'dia', 'tajir', 'melintir', 'dan', 'super', 'pede', 'dia', 'buat', 'vidio', 'itu', 'katanya', 'cuma', 'have', 'fun', 'ada', 'kok', 'ignya', 'dia', 'lupa', 'namanya', 'nama', 'alay', 'soalnya']","['laahh', 'barusan', 'liat', 'instagram', 'ni', 'orang', 'boong', 'umur', 'taun', 'model', 'yutuber', 'or', 'something', 'laah', 'tajir', 'melintir', 'super', 'pede', 'vidio', 'have', 'fun', 'ignya', 'lupa', 'namanya', 'nama', 'alay']","['laahh', 'barusan', 'liat', 'instagram', 'ni', 'orang', 'boong', 'umur', 'taun', 'model', 'yutuber', 'or', 'something', 'laah', 'tajir', 'melintir', 'super', 'pede', 'vidio', 'have', 'fun', 'ignya', 'lupa', 'nama', 'nama', 'alay']",laahh barusan liat instagram ni orang boong umur taun model yutuber or something laah tajir melintir super pede vidio have fun ignya lupa nama nama alay
"Kynya hoax deh,itu kan org famous, gr² itu dpet duit 500k  dollar 🤙🏻",Kynya hoax deh itu kan org famous gr itu dpet duit dollar,kynya hoax deh itu kan org famous gr itu dpet duit dollar,"['kynya', 'hoax', 'deh', 'itu', 'kan', 'org', 'famous', 'gr', 'itu', 'dpet', 'duit', 'dollar']","['kynya', 'hoax', 'deh', 'itu', 'kan', 'orang', 'famous', 'gr', 'itu', 'dpet', 'duit', 'dollar']","['kynya', 'hoax', 'deh', 'orang', 'famous', 'gr', 'dpet', 'duit', 'dollar']","['kynya', 'hoax', 'deh', 'orang', 'famous', 'gr', 'dpet', 'duit', 'dollar']",kynya hoax deh orang famous gr dpet duit dollar
Belum tau aja ini admin yg asli gmna ceritanya,Belum tau aja ini admin yg asli gmna ceritanya,belum tau aja ini admin yg asli gmna ceritanya,"['belum', 'tau', 'aja', 'ini', 'admin', 'yg', 'asli', 'gmna', 'ceritanya']","['belum', 'tau', 'aja', 'ini', 'admin', 'yang', 'asli', 'gmna', 'ceritanya']","['tau', 'aja', 'admin', 'asli', 'gmna', 'ceritanya']","['tau', 'aja', 'admin', 'asli', 'gmna', 'cerita']",tau aja admin asli gmna cerita
"Hahaha, gublugg udh bnyak di tipu sma ini anak yg umur sebenernya 18 th 😂, video kemewahan idupnya udh bnyak ke sebar jga di twitter",Hahaha gublugg udh bnyak di tipu sma ini anak yg umur sebenernya th video kemewahan idupnya udh bnyak ke sebar jga di twitter,hahaha gublugg udh bnyak di tipu sma ini anak yg umur sebenernya th video kemewahan idupnya udh bnyak ke sebar jga di twitter,"['hahaha', 'gublugg', 'udh', 'bnyak', 'di', 'tipu', 'sma', 'ini', 'anak', 'yg', 'umur', 'sebenernya', 'th', 'video', 'kemewahan', 'idupnya', 'udh', 'bnyak', 'ke', 'sebar', 'jga', 'di', 'twitter']","['hahaha', 'gublugg', 'udah', 'bnyak', 'di', 'tipu', 'sma', 'ini', 'anak', 'yang', 'umur', 'sebenernya', 'th', 'video', 'kemewahan', 'idupnya', 'udah', 'bnyak', 'ke', 'sebar', 'jga', 'di', 'twitter']","['hahaha', 'gublugg', 'udah', 'bnyak', 'tipu', 'sma', 'anak', 'umur', 'sebenernya', 'th', 'video', 'kemewahan', 'idupnya', 'udah', 'bnyak', 'sebar', 'jga', 'twitter']","['hahaha', 'gublugg', 'udah', 'bnyak', 'tipu', 'sma', 'anak', 'umur', 'sebenernya', 'th', 'video', 'mewah', 'idupnya', 'udah', 'bnyak', 'sebar', 'jga', 'twitter']",hahaha gublugg udah bnyak tipu sma anak umur sebenernya th video mewah idupnya udah bnyak sebar jga twitter
Pasti sangat menyakitkan sampai ia berpikir seperti iru,Pasti sangat menyakitkan sampai ia berpikir seperti iru,pasti sangat menyakitkan sampai ia berpikir seperti iru,"['pasti', 'sangat', 'menyakitkan', 'sampai', 'ia', 'berpikir', 'seperti', 'iru']","['pasti', 'sangat', 'menyakitkan', 'sampai', 'ia', 'berpikir', 'seperti', 'iru']","['menyakitkan', 'berpikir', 'iru']","['sakit', 'pikir', 'iru']",sakit pikir iru
Ini scam min,Ini scam min,ini scam min,"['ini', 'scam', 'min']","['ini', 'scam', 'admin']","['scam', 'admin']","['scam', 'admin']",scam admin
"sebelum mengomentar anak ini, terlebih dahulu mencari tahu “respect bla bla bla. . . 
ibu nya sengaja membagikan video ini utk mengeksploitasi si anak agar di undang di talkshow disana, dan mengambil keuntungan dengan fisik sang anak.
si anak juga sudah berumur 18th bukan 4 tahun sprti yg sdh di perbincang disana. dan parah nya si anak bad attitude! 
boleh di cek di @conspiraciestheory",sebelum mengomentar anak ini terlebih dahulu mencari tahu respect bla bla bla ibu nya sengaja membagikan video ini utk mengeksploitasi si anak agar di undang di talkshow disana dan mengambil keuntungan dengan fisik sang anak si anak juga sudah berumur th bukan tahun sprti yg sdh di perbincang disana dan parah nya si anak bad attitude boleh di cek di,sebelum mengomentar anak ini terlebih dahulu mencari tahu respect bla bla bla ibu nya sengaja membagikan video ini utk mengeksploitasi si anak agar di undang di talkshow disana dan mengambil keuntungan dengan fisik sang anak si anak juga sudah berumur th bukan tahun sprti yg sdh di perbincang disana dan parah nya si anak bad attitude boleh di cek di,"['sebelum', 'mengomentar', 'anak', 'ini', 'terlebih', 'dahulu', 'mencari', 'tahu', 'respect', 'bla', 'bla', 'bla', 'ibu', 'nya', 'sengaja', 'membagikan', 'video', 'ini', 'utk', 'mengeksploitasi', 'si', 'anak', 'agar', 'di', 'undang', 'di', 'talkshow', 'disana', 'dan', 'mengambil', 'keuntungan', 'dengan', 'fisik', 'sang', 'anak', 'si', 'anak', 'juga', 'sudah', 'berumur', 'th', 'bukan', 'tahun', 'sprti', 'yg', 'sdh', 'di', 'perbincang', 'disana', 'dan', 'parah', 'nya', 'si', 'anak', 'bad', 'attitude', 'boleh', 'di', 'cek', 'di']","['sebelum', 'mengomentar', 'anak', 'ini', 'terlebih', 'dahulu', 'mencari', 'tahu', 'respect', 'bla', 'bla', 'bla', 'ibu', 'nya', 'sengaja', 'membagikan', 'video', 'ini', 'untuk', 'mengeksploitasi', 'si', 'anak', 'agar', 'di', 'undang', 'di', 'talkshow', 'disana', 'dan', 'mengambil', 'keuntungan', 'dengan', 'fisik', 'sang', 'anak', 'si', 'anak', 'juga', 'sudah', 'berumur', 'th', 'bukan', 'tahun', 'sprti', 'yang', 'sudah', 'di', 'perbincang', 'disana', 'dan', 'parah', 'nya', 'si', 'anak', 'bad', 'attitude', 'boleh', 'di', 'cek', 'di']","['mengomentar', 'anak', 'mencari', 'respect', 'bla', 'bla', 'bla', 'nya', 'sengaja', 'membagikan', 'video', 'mengeksploitasi', 'si', 'anak', 'undang', 'talkshow', 'disana', 'mengambil', 'keuntungan', 'fisik', 'sang', 'anak', 'si', 'anak', 'berumur', 'th', 'sprti', 'perbincang', 'disana', 'parah', 'nya', 'si', 'anak', 'bad', 'attitude', 'cek']","['komentar', 'anak', 'cari', 'respect', 'bla', 'bla', 'bla', 'nya', 'sengaja', 'bagi', 'video', 'eksploitasi', 'si', 'anak', 'undang', 'talkshow', 'sana', 'ambil', 'untung', 'fisik', 'sang', 'anak', 'si', 'anak', 'umur', 'th', 'sprti', 'bincang', 'sana', 'parah', 'nya', 'si', 'anak', 'bad', 'attitude', 'cek']",komentar anak cari respect bla bla bla nya sengaja bagi video eksploitasi si anak undang talkshow sana ambil untung fisik sang anak si anak umur th sprti bincang sana parah nya si anak bad attitude cek
"Min,cara buat berhenti nge-bully orang gimana min,abis temen yg gw bully ngatain gw terus",Min cara buat berhenti nge bully orang gimana min abis temen yg gw bully ngatain gw terus,min cara buat berhenti nge bully orang gimana min abis temen yg gw bully ngatain gw terus,"['min', 'cara', 'buat', 'berhenti', 'nge', 'bully', 'orang', 'gimana', 'min', 'abis', 'temen', 'yg', 'gw', 'bully', 'ngatain', 'gw', 'terus']","['admin', 'cara', 'buat', 'berhenti', 'nge', 'bully', 'orang', 'gimana', 'admin', 'abis', 'temen', 'yang', 'aku', 'bully', 'ngatain', 'aku', 'terus']","['admin', 'berhenti', 'nge', 'bully', 'orang', 'gimana', 'admin', 'abis', 'temen', 'bully', 'ngatain']","['admin', 'henti', 'nge', 'bully', 'orang', 'gimana', 'admin', 'abis', 'temen', 'bully', 'ngatain']",admin henti nge bully orang gimana admin abis temen bully ngatain
@shasa.buncis 😭,buncis,buncis,['buncis'],['buncis'],['buncis'],['buncis'],buncis
"Buybuyshop belanja mudah harga hemat
langsung via 
shopee https://shopee.co.id/buybuyshop000
Tokopedia https://tokopedia.link/boNgQ4SRi4
Bukalapak https://www.bukalapak.com/u/buybuyshop823

Happy shoping",Buybuyshop belanja mudah harga hemat langsung via shopee Tokopedia Bukalapak Happy shoping,buybuyshop belanja mudah harga hemat langsung via shopee tokopedia bukalapak happy shoping,"['buybuyshop', 'belanja', 'mudah', 'harga', 'hemat', 'langsung', 'via', 'shopee', 'tokopedia', 'bukalapak', 'happy', 'shoping']","['buybuyshop', 'belanja', 'mudah', 'harga', 'hemat', 'langsung', 'via', 'shopee', 'tokopedia', 'bukalapak', 'happy', 'shoping']","['buybuyshop', 'belanja', 'mudah', 'harga', 'hemat', 'langsung', 'via', 'shopee', 'tokopedia', 'bukalapak', 'happy', 'shoping']","['buybuyshop', 'belanja', 'mudah', 'harga', 'hemat', 'langsung', 'via', 'shopee', 'tokopedia', 'bukalapak', 'happy', 'shoping']",buybuyshop belanja mudah harga hemat langsung via shopee tokopedia bukalapak happy shoping
"Ditwitter beritanya malah lain faktanya , he is a rich boy 😂",Ditwitter beritanya malah lain faktanya he is rich boy,ditwitter beritanya malah lain faktanya he is rich boy,"['ditwitter', 'beritanya', 'malah', 'lain', 'faktanya', 'he', 'is', 'rich', 'boy']","['ditwitter', 'beritanya', 'malah', 'lain', 'faktanya', 'he', 'is', 'rich', 'boy']","['ditwitter', 'beritanya', 'faktanya', 'he', 'is', 'rich', 'boy']","['ditwitter', 'berita', 'fakta', 'he', 'is', 'rich', 'boy']",ditwitter berita fakta he is rich boy
You fooled @kumparancom,You fooled,you fooled,"['you', 'fooled']","['you', 'fooled']","['you', 'fooled']","['you', 'fooled']",you fooled
"suka bodoh jadi manusia, hidup aja masih butuh oksigen kok bully orang",suka bodoh jadi manusia hidup aja masih butuh oksigen kok bully orang,suka bodoh jadi manusia hidup aja masih butuh oksigen kok bully orang,"['suka', 'bodoh', 'jadi', 'manusia', 'hidup', 'aja', 'masih', 'butuh', 'oksigen', 'kok', 'bully', 'orang']","['suka', 'bodoh', 'jadi', 'manusia', 'hidup', 'aja', 'masih', 'butuh', 'oksigen', 'kok', 'bully', 'orang']","['suka', 'bodoh', 'manusia', 'hidup', 'aja', 'butuh', 'oksigen', 'bully', 'orang']","['suka', 'bodoh', 'manusia', 'hidup', 'aja', 'butuh', 'oksigen', 'bully', 'orang']",suka bodoh manusia hidup aja butuh oksigen bully orang
"but it's fake, he's actually 18yo",but it fake he actually yo,but it fake he actually yo,"['but', 'it', 'fake', 'he', 'actually', 'yo']","['but', 'it', 'fake', 'he', 'actually', 'yo']","['but', 'it', 'fake', 'he', 'actually', 'yo']","['but', 'it', 'fake', 'he', 'actually', 'yo']",but it fake he actually yo
TERTIPU KELEAN HOAX NIH MAKANA CARI BENERNYA DULU,TERTIPU KELEAN HOAX NIH MAKANA CARI BENERNYA DULU,tertipu kelean hoax nih makana cari benernya dulu,"['tertipu', 'kelean', 'hoax', 'nih', 'makana', 'cari', 'benernya', 'dulu']","['tertipu', 'kelean', 'hoax', 'ini', 'makana', 'cari', 'benernya', 'dulu']","['tertipu', 'kelean', 'hoax', 'makana', 'cari', 'benernya']","['tipu', 'kelean', 'hoax', 'makana', 'cari', 'benernya']",tipu kelean hoax makana cari benernya
Ini audah viral di YouTube kalau ini hanya acting saja untuk mengumpulkan pundi pundi uang,Ini audah viral di YouTube kalau ini hanya acting saja untuk mengumpulkan pundi pundi uang,ini audah viral di youtube kalau ini hanya acting saja untuk mengumpulkan pundi pundi uang,"['ini', 'audah', 'viral', 'di', 'youtube', 'kalau', 'ini', 'hanya', 'acting', 'saja', 'untuk', 'mengumpulkan', 'pundi', 'pundi', 'uang']","['ini', 'audah', 'viral', 'di', 'youtube', 'kalau', 'ini', 'hanya', 'acting', 'saja', 'untuk', 'mengumpulkan', 'pundi', 'pundi', 'uang']","['audah', 'viral', 'youtube', 'acting', 'mengumpulkan', 'pundi', 'pundi', 'uang']","['audah', 'viral', 'youtube', 'acting', 'kumpul', 'pundi', 'pundi', 'uang']",audah viral youtube acting kumpul pundi pundi uang
Hoakssss inii videoo,Hoakss inii videoo,hoakss inii videoo,"['hoakss', 'inii', 'videoo']","['hoakss', 'inii', 'videoo']","['hoakss', 'inii', 'videoo']","['hoakss', 'ini', 'videoo']",hoakss ini videoo
"FYI!!!! GUYS KALIAN HARUS TAUU!! KASUS PEMBULYAN INI FAKE, ALIAS SCAMMER. ANAK BERUSIA 9 TAHUN INI ADALAH REMAJA BERUSIA 18 TAHUN . DIA SCAMM DUIT DONASI UNTUK DAPET DUIT GRATISAN. KEMAREN DIA BUKA SITUS UNTUK DONASI YG MENGATAS BERJUDUL ""SAYA INGIN KE DISNEYLAND"" yg ngebuat orang lgsg banyak yg donasi dengan niat dia ngga stres lagi. Tetapi setelah situsnya ditutup baru ketahuan itu scam, dan org itu remaja berumur 18 tahun, mau tau faktanya? Like sampe 50 aja gue share vid anak itu yg lagi chill sama duit duitnya.",FYI GUYS KALIAN HARUS TAUU KASUS PEMBULYAN INI FAKE ALIAS SCAMMER ANAK BERUSIA TAHUN INI ADALAH REMAJA BERUSIA TAHUN DIA SCAMM DUIT DONASI UNTUK DAPET DUIT GRATISAN KEMAREN DIA BUKA SITUS UNTUK DONASI YG MENGATAS BERJUDUL SAYA INGIN KE DISNEYLAND yg ngebuat orang lgsg banyak yg donasi dengan niat dia ngga stres lagi Tetapi setelah situsnya ditutup baru ketahuan itu scam dan org itu remaja berumur tahun mau tau faktanya Like sampe aja gue share vid anak itu yg lagi chill sama duit duitnya,fyi guys kalian harus tauu kasus pembulyan ini fake alias scammer anak berusia tahun ini adalah remaja berusia tahun dia scamm duit donasi untuk dapet duit gratisan kemaren dia buka situs untuk donasi yg mengatas berjudul saya ingin ke disneyland yg ngebuat orang lgsg banyak yg donasi dengan niat dia ngga stres lagi tetapi setelah situsnya ditutup baru ketahuan itu scam dan org itu remaja berumur tahun mau tau faktanya like sampe aja gue share vid anak itu yg lagi chill sama duit duitnya,"['fyi', 'guys', 'kalian', 'harus', 'tauu', 'kasus', 'pembulyan', 'ini', 'fake', 'alias', 'scammer', 'anak', 'berusia', 'tahun', 'ini', 'adalah', 'remaja', 'berusia', 'tahun', 'dia', 'scamm', 'duit', 'donasi', 'untuk', 'dapet', 'duit', 'gratisan', 'kemaren', 'dia', 'buka', 'situs', 'untuk', 'donasi', 'yg', 'mengatas', 'berjudul', 'saya', 'ingin', 'ke', 'disneyland', 'yg', 'ngebuat', 'orang', 'lgsg', 'banyak', 'yg', 'donasi', 'dengan', 'niat', 'dia', 'ngga', 'stres', 'lagi', 'tetapi', 'setelah', 'situsnya', 'ditutup', 'baru', 'ketahuan', 'itu', 'scam', 'dan', 'org', 'itu', 'remaja', 'berumur', 'tahun', 'mau', 'tau', 'faktanya', 'like', 'sampe', 'aja', 'gue', 'share', 'vid', 'anak', 'itu', 'yg', 'lagi', 'chill', 'sama', 'duit', 'duitnya']","['fyi', 'guys', 'kalian', 'harus', 'tauu', 'kasus', 'pembulyan', 'ini', 'fake', 'alias', 'scammer', 'anak', 'berusia', 'tahun', 'ini', 'adalah', 'remaja', 'berusia', 'tahun', 'dia', 'scamm', 'duit', 'donasi', 'untuk', 'dapet', 'duit', 'gratisan', 'kemaren', 'dia', 'buka', 'situs', 'untuk', 'donasi', 'yang', 'mengatas', 'berjudul', 'saya', 'ingin', 'ke', 'disneyland', 'yang', 'ngebuat', 'orang', 'lgsg', 'banyak', 'yang', 'donasi', 'dengan', 'niat', 'dia', 'ngga', 'stres', 'lagi', 'tetapi', 'setelah', 'situsnya', 'ditutup', 'baru', 'ketahuan', 'itu', 'scam', 'dan', 'orang', 'itu', 'remaja', 'berumur', 'tahun', 'mau', 'tau', 'faktanya', 'like', 'sampe', 'aja', 'aku', 'share', 'vid', 'anak', 'itu', 'yang', 'lagi', 'chill', 'sama', 'duit', 'duitnya']","['fyi', 'guys', 'tauu', 'pembulyan', 'fake', 'alias', 'scammer', 'anak', 'berusia', 'remaja', 'berusia', 'scamm', 'duit', 'donasi', 'dapet', 'duit', 'gratisan', 'kemaren', 'buka', 'situs', 'donasi', 'mengatas', 'berjudul', 'disneyland', 'ngebuat', 'orang', 'lgsg', 'donasi', 'niat', 'ngga', 'stres', 'situsnya', 'ditutup', 'ketahuan', 'scam', 'orang', 'remaja', 'berumur', 'tau', 'faktanya', 'like', 'sampe', 'aja', 'share', 'vid', 'anak', 'chill', 'duit', 'duitnya']","['fyi', 'guys', 'tauu', 'pembulyan', 'fake', 'alias', 'scammer', 'anak', 'usia', 'remaja', 'usia', 'scamm', 'duit', 'donasi', 'dapet', 'duit', 'gratis', 'kemaren', 'buka', 'situs', 'donasi', 'atas', 'judul', 'disneyland', 'ngebuat', 'orang', 'lgsg', 'donasi', 'niat', 'ngga', 'stres', 'situs', 'tutup', 'tahu', 'scam', 'orang', 'remaja', 'umur', 'tau', 'fakta', 'like', 'sampe', 'aja', 'share', 'vid', 'anak', 'chill', 'duit', 'duit']",fyi guys tauu pembulyan fake alias scammer anak usia remaja usia scamm duit donasi dapet duit gratis kemaren buka situs donasi atas judul disneyland ngebuat orang lgsg donasi niat ngga stres situs tutup tahu scam orang remaja umur tau fakta like sampe aja share vid anak chill duit duit
Mohon cybercrime salah satu manusia suka membuli nih @rzkkimo mohon di tindak,Mohon cybercrime salah satu manusia suka membuli nih mohon di tindak,mohon cybercrime salah satu manusia suka membuli nih mohon di tindak,"['mohon', 'cybercrime', 'salah', 'satu', 'manusia', 'suka', 'membuli', 'nih', 'mohon', 'di', 'tindak']","['mohon', 'cybercrime', 'salah', 'satu', 'manusia', 'suka', 'membuli', 'ini', 'mohon', 'di', 'tindak']","['mohon', 'cybercrime', 'salah', 'manusia', 'suka', 'membuli', 'mohon', 'tindak']","['mohon', 'cybercrime', 'salah', 'manusia', 'suka', 'membuli', 'mohon', 'tindak']",mohon cybercrime salah manusia suka membuli mohon tindak
ya gausah di videoin juga personnya kalo mau nyampein pesan.,ya gausah di videoin juga personnya kalo mau nyampein pesan,ya gausah di videoin juga personnya kalo mau nyampein pesan,"['ya', 'gausah', 'di', 'videoin', 'juga', 'personnya', 'kalo', 'mau', 'nyampein', 'pesan']","['ya', 'gausah', 'di', 'videoin', 'juga', 'personnya', 'kalau', 'mau', 'nyampein', 'pesan']","['ya', 'gausah', 'videoin', 'personnya', 'nyampein', 'pesan']","['ya', 'gausah', 'videoin', 'person', 'nyampein', 'pesan']",ya gausah videoin person nyampein pesan
Dan ternyata anak kecil itu berumur 18thn dan ibunya emang rada2 kurang,Dan ternyata anak kecil itu berumur thn dan ibunya emang rada kurang,dan ternyata anak kecil itu berumur thn dan ibunya emang rada kurang,"['dan', 'ternyata', 'anak', 'kecil', 'itu', 'berumur', 'thn', 'dan', 'ibunya', 'emang', 'rada', 'kurang']","['dan', 'ternyata', 'anak', 'kecil', 'itu', 'berumur', 'thn', 'dan', 'ibunya', 'emang', 'rada', 'kurang']","['anak', 'berumur', 'thn', 'ibunya', 'emang', 'rada']","['anak', 'umur', 'thn', 'ibu', 'emang', 'rada']",anak umur thn ibu emang rada
