Komentar,cleaning,cleansing,text_tokenize,tweet_normalized,text_stopword,text_stemming,text_clean
Damai ya ujung ujungnya,Damai ya ujung ujungnya,damai ya ujung ujungnya,"['damai', 'ya', 'ujung', 'ujungnya']","['damai', 'ya', 'ujung', 'ujungnya']","['damai', 'ya', 'ujung', 'ujungnya']","['damai', 'ya', 'ujung', 'ujung']",damai ya ujung ujung
"giLa serem bgt sih anak sekola jaman sekarang , ampe bakar2 an .. jaman gua paling bulli cm ceng_cengan manggil nama BAPAK .. 😂",giLa serem bgt sih anak sekola jaman sekarang ampe bakar an jaman gua paling bulli cm ceng cengan manggil nama BAPAK,gila serem bgt sih anak sekola jaman sekarang ampe bakar an jaman gua paling bulli cm ceng cengan manggil nama bapak,"['gila', 'serem', 'bgt', 'sih', 'anak', 'sekola', 'jaman', 'sekarang', 'ampe', 'bakar', 'an', 'jaman', 'gua', 'paling', 'bulli', 'cm', 'ceng', 'cengan', 'manggil', 'nama', 'bapak']","['gila', 'serem', 'banget', 'sih', 'anak', 'sekola', 'jaman', 'sekarang', 'ampe', 'bakar', 'an', 'jaman', 'aku', 'paling', 'bulli', 'cuma', 'ceng', 'cengan', 'manggil', 'nama', 'bapak']","['gila', 'serem', 'banget', 'sih', 'anak', 'sekola', 'jaman', 'ampe', 'bakar', 'an', 'jaman', 'bulli', 'ceng', 'cengan', 'manggil', 'nama']","['gila', 'rem', 'banget', 'sih', 'anak', 'kola', 'jaman', 'ampe', 'bakar', 'an', 'jaman', 'bulli', 'ceng', 'ceng', 'manggil', 'nama']",gila rem banget sih anak kola jaman ampe bakar an jaman bulli ceng ceng manggil nama
Astagfirullah...tindak tegas anak2 bar2 ..usut n hukum penjara ngk ada undang2 di bawah umur,Astagfirullah tindak tegas anak bar usut hukum penjara ngk ada undang di bawah umur,astagfirullah tindak tegas anak bar usut hukum penjara ngk ada undang di bawah umur,"['astagfirullah', 'tindak', 'tegas', 'anak', 'bar', 'usut', 'hukum', 'penjara', 'ngk', 'ada', 'undang', 'di', 'bawah', 'umur']","['astagfirullah', 'tindak', 'tegas', 'anak', 'bar', 'usut', 'hukum', 'penjara', 'ngk', 'ada', 'undang', 'di', 'bawah', 'umur']","['astagfirullah', 'tindak', 'anak', 'bar', 'usut', 'hukum', 'penjara', 'ngk', 'undang', 'umur']","['astagfirullah', 'tindak', 'anak', 'bar', 'usut', 'hukum', 'penjara', 'ngk', 'undang', 'umur']",astagfirullah tindak anak bar usut hukum penjara ngk undang umur
Penjarain seumur hidup aja...generasi muda yg hrs nya jd contoh malah biadab,Penjarain seumur hidup aja generasi muda yg hrs nya jd contoh malah biadab,penjarain seumur hidup aja generasi muda yg hrs nya jd contoh malah biadab,"['penjarain', 'seumur', 'hidup', 'aja', 'generasi', 'muda', 'yg', 'hrs', 'nya', 'jd', 'contoh', 'malah', 'biadab']","['penjarain', 'seumur', 'hidup', 'aja', 'generasi', 'muda', 'yang', 'harus', 'nya', 'jadi', 'contoh', 'malah', 'biadab']","['penjarain', 'seumur', 'hidup', 'aja', 'generasi', 'muda', 'nya', 'contoh', 'biadab']","['penjarain', 'umur', 'hidup', 'aja', 'generasi', 'muda', 'nya', 'contoh', 'biadab']",penjarain umur hidup aja generasi muda nya contoh biadab
Gaada foto/video buahahah,Gaada foto video buahahah,gaada foto video buahahah,"['gaada', 'foto', 'video', 'buahahah']","['gaada', 'foto', 'video', 'buahahah']","['gaada', 'foto', 'video', 'buahahah']","['gaada', 'foto', 'video', 'buahahah']",gaada foto video buahahah
Orang tuanya pasti rogoh kocek gede buat tebusin anaknya biar ga di tahan,Orang tuanya pasti rogoh kocek gede buat tebusin anaknya biar ga di tahan,orang tuanya pasti rogoh kocek gede buat tebusin anaknya biar ga di tahan,"['orang', 'tuanya', 'pasti', 'rogoh', 'kocek', 'gede', 'buat', 'tebusin', 'anaknya', 'biar', 'ga', 'di', 'tahan']","['orang', 'tuanya', 'pasti', 'rogoh', 'kocek', 'gede', 'buat', 'tebusin', 'anaknya', 'biar', 'enggak', 'di', 'tahan']","['orang', 'tuanya', 'rogoh', 'kocek', 'gede', 'tebusin', 'anaknya', 'biar', 'tahan']","['orang', 'tua', 'rogoh', 'kocek', 'gede', 'tebusin', 'anak', 'biar', 'tahan']",orang tua rogoh kocek gede tebusin anak biar tahan
Mungkinkah kasusnya akan tenggelam?,Mungkinkah kasusnya akan tenggelam,mungkinkah kasusnya akan tenggelam,"['mungkinkah', 'kasusnya', 'akan', 'tenggelam']","['mungkinkah', 'kasusnya', 'akan', 'tenggelam']","['kasusnya', 'tenggelam']","['kasus', 'tenggelam']",kasus tenggelam
ini anaknya yg mau gabung geng apa dipaksa?,ini anaknya yg mau gabung geng apa dipaksa,ini anaknya yg mau gabung geng apa dipaksa,"['ini', 'anaknya', 'yg', 'mau', 'gabung', 'geng', 'apa', 'dipaksa']","['ini', 'anaknya', 'yang', 'mau', 'gabung', 'geng', 'apa', 'dipaksa']","['anaknya', 'gabung', 'geng', 'dipaksa']","['anak', 'gabung', 'geng', 'paksa']",anak gabung geng paksa
"Pelajar atau preman pasar si lu pada, dikasih makan apa bengis2 amat.",Pelajar atau preman pasar si lu pada dikasih makan apa bengis amat,pelajar atau preman pasar si lu pada dikasih makan apa bengis amat,"['pelajar', 'atau', 'preman', 'pasar', 'si', 'lu', 'pada', 'dikasih', 'makan', 'apa', 'bengis', 'amat']","['pelajar', 'atau', 'preman', 'pasar', 'si', 'kamu', 'pada', 'dikasih', 'makan', 'apa', 'bengis', 'amat']","['pelajar', 'preman', 'pasar', 'si', 'dikasih', 'makan', 'bengis']","['ajar', 'preman', 'pasar', 'si', 'kasih', 'makan', 'bengis']",ajar preman pasar si kasih makan bengis
Jaman apa ini 😢,Jaman apa ini,jaman apa ini,"['jaman', 'apa', 'ini']","['jaman', 'apa', 'ini']",['jaman'],['jaman'],jaman
pembully harus diadili,pembully harus diadili,pembully harus diadili,"['pembully', 'harus', 'diadili']","['pembully', 'harus', 'diadili']","['pembully', 'diadili']","['pembully', 'adil']",pembully adil
Kalau sampai ada luka bakar itu keterlaluan sih. Kasian sekali anaknya yg dibully tp ortu ttp kasih pendampingan yg bijak. Dan utk para pelaku cobain deh mengedam di penjara dulu biar bisa merasakan konsekuensi tindakannya karenan itu sudah ranah kriminal ya.,Kalau sampai ada luka bakar itu keterlaluan sih Kasian sekali anaknya yg dibully tp ortu ttp kasih pendampingan yg bijak Dan utk para pelaku cobain deh mengedam di penjara dulu biar bisa merasakan konsekuensi tindakannya karenan itu sudah ranah kriminal ya,kalau sampai ada luka bakar itu keterlaluan sih kasian sekali anaknya yg dibully tp ortu ttp kasih pendampingan yg bijak dan utk para pelaku cobain deh mengedam di penjara dulu biar bisa merasakan konsekuensi tindakannya karenan itu sudah ranah kriminal ya,"['kalau', 'sampai', 'ada', 'luka', 'bakar', 'itu', 'keterlaluan', 'sih', 'kasian', 'sekali', 'anaknya', 'yg', 'dibully', 'tp', 'ortu', 'ttp', 'kasih', 'pendampingan', 'yg', 'bijak', 'dan', 'utk', 'para', 'pelaku', 'cobain', 'deh', 'mengedam', 'di', 'penjara', 'dulu', 'biar', 'bisa', 'merasakan', 'konsekuensi', 'tindakannya', 'karenan', 'itu', 'sudah', 'ranah', 'kriminal', 'ya']","['kalau', 'sampai', 'ada', 'luka', 'bakar', 'itu', 'keterlaluan', 'sih', 'kasian', 'sekali', 'anaknya', 'yang', 'dibully', 'tapi', 'orang tua', 'ttp', 'kasih', 'pendampingan', 'yang', 'bijak', 'dan', 'untuk', 'para', 'pelaku', 'cobain', 'deh', 'mengedam', 'di', 'penjara', 'dulu', 'biar', 'bisa', 'merasakan', 'konsekuensi', 'tindakannya', 'karenan', 'itu', 'sudah', 'ranah', 'kriminal', 'ya']","['luka', 'bakar', 'sih', 'kasian', 'anaknya', 'dibully', 'orang tua', 'ttp', 'kasih', 'pendampingan', 'bijak', 'pelaku', 'cobain', 'deh', 'mengedam', 'penjara', 'biar', 'merasakan', 'konsekuensi', 'tindakannya', 'karenan', 'ranah', 'kriminal', 'ya']","['luka', 'bakar', 'sih', 'kasi', 'anak', 'dibully', 'orang tua', 'ttp', 'kasih', 'damping', 'bijak', 'laku', 'cobain', 'deh', 'kedam', 'penjara', 'biar', 'rasa', 'konsekuensi', 'tindak', 'karenan', 'ranah', 'kriminal', 'ya']",luka bakar sih kasi anak dibully orang tua ttp kasih damping bijak laku cobain deh kedam penjara biar rasa konsekuensi tindak karenan ranah kriminal ya
Turun temurun tuh pasti klo smpe ada pembullyan ke adik kelas,Turun temurun tuh pasti klo smpe ada pembullyan ke adik kelas,turun temurun tuh pasti klo smpe ada pembullyan ke adik kelas,"['turun', 'temurun', 'tuh', 'pasti', 'klo', 'smpe', 'ada', 'pembullyan', 'ke', 'adik', 'kelas']","['turun', 'temurun', 'tuh', 'pasti', 'kalau', 'smpe', 'ada', 'pembullyan', 'ke', 'adik', 'kelas']","['turun', 'temurun', 'tuh', 'smpe', 'pembullyan', 'adik', 'kelas']","['turun', 'turun', 'tuh', 'smpe', 'pembullyan', 'adik', 'kelas']",turun turun tuh smpe pembullyan adik kelas
"Harus dibully kembali perasaan orang tua gimana, nanti ujung2 pakai duit ramai sudah selesai,negara indonesia hukum kurang tegas.",Harus dibully kembali perasaan orang tua gimana nanti ujung pakai duit ramai sudah selesai negara indonesia hukum kurang tegas,harus dibully kembali perasaan orang tua gimana nanti ujung pakai duit ramai sudah selesai negara indonesia hukum kurang tegas,"['harus', 'dibully', 'kembali', 'perasaan', 'orang', 'tua', 'gimana', 'nanti', 'ujung', 'pakai', 'duit', 'ramai', 'sudah', 'selesai', 'negara', 'indonesia', 'hukum', 'kurang', 'tegas']","['harus', 'dibully', 'kembali', 'perasaan', 'orang', 'tua', 'gimana', 'nanti', 'ujung', 'pakai', 'duit', 'ramai', 'sudah', 'selesai', 'negara', 'indonesia', 'hukum', 'kurang', 'tegas']","['dibully', 'perasaan', 'orang', 'tua', 'gimana', 'ujung', 'pakai', 'duit', 'ramai', 'selesai', 'negara', 'indonesia', 'hukum']","['dibully', 'asa', 'orang', 'tua', 'gimana', 'ujung', 'pakai', 'duit', 'ramai', 'selesai', 'negara', 'indonesia', 'hukum']",dibully asa orang tua gimana ujung pakai duit ramai selesai negara indonesia hukum
Ortu yg katanya pejabat ma anak polisi ortunya juga harus di berhentikan itu 😂,Ortu yg katanya pejabat ma anak polisi ortunya juga harus di berhentikan itu,ortu yg katanya pejabat ma anak polisi ortunya juga harus di berhentikan itu,"['ortu', 'yg', 'katanya', 'pejabat', 'ma', 'anak', 'polisi', 'ortunya', 'juga', 'harus', 'di', 'berhentikan', 'itu']","['orang tua', 'yang', 'katanya', 'pejabat', 'ma', 'anak', 'polisi', 'ortunya', 'juga', 'harus', 'di', 'berhentikan', 'itu']","['orang tua', 'pejabat', 'ma', 'anak', 'polisi', 'ortunya', 'berhentikan']","['orang tua', 'jabat', 'ma', 'anak', 'polisi', 'ortunya', 'henti']",orang tua jabat ma anak polisi ortunya henti
"Itu anak2 orang kaya maksudnya apa..belajar membunuh temannya ya????? Gmana ini orang tuanya, gmana mendidiknya",Itu anak orang kaya maksudnya apa belajar membunuh temannya ya Gmana ini orang tuanya gmana mendidiknya,itu anak orang kaya maksudnya apa belajar membunuh temannya ya gmana ini orang tuanya gmana mendidiknya,"['itu', 'anak', 'orang', 'kaya', 'maksudnya', 'apa', 'belajar', 'membunuh', 'temannya', 'ya', 'gmana', 'ini', 'orang', 'tuanya', 'gmana', 'mendidiknya']","['itu', 'anak', 'orang', 'kaya', 'maksudnya', 'apa', 'belajar', 'membunuh', 'temannya', 'ya', 'gmana', 'ini', 'orang', 'tuanya', 'gmana', 'mendidiknya']","['anak', 'orang', 'kaya', 'maksudnya', 'belajar', 'membunuh', 'temannya', 'ya', 'gmana', 'orang', 'tuanya', 'gmana', 'mendidiknya']","['anak', 'orang', 'kaya', 'maksud', 'ajar', 'bunuh', 'teman', 'ya', 'gmana', 'orang', 'tua', 'gmana', 'didik']",anak orang kaya maksud ajar bunuh teman ya gmana orang tua gmana didik
"anak sekolah ko kaya penjahat ya, sereem",anak sekolah ko kaya penjahat ya sereem,anak sekolah ko kaya penjahat ya sereem,"['anak', 'sekolah', 'ko', 'kaya', 'penjahat', 'ya', 'sereem']","['anak', 'sekolah', 'ko', 'kaya', 'penjahat', 'ya', 'sereem']","['anak', 'sekolah', 'ko', 'kaya', 'penjahat', 'ya', 'sereem']","['anak', 'sekolah', 'ko', 'kaya', 'jahat', 'ya', 'sereem']",anak sekolah ko kaya jahat ya sereem
"Pengalaman sekolah di sekolah unggulan negeri kyknya lbh aman deh. Temen2 pd sibuk sm akademik msg2 krn intensitas competitiveness tinggi, trus les sna sni sm pd sibuk ekskul jd ga ada wkt ksong buat bullying. Gak tau skrg msh ada engga sekolah unggulan negeri krn sdh sistem zonasi",Pengalaman sekolah di sekolah unggulan negeri kyknya lbh aman deh Temen pd sibuk sm akademik msg krn intensitas competitiveness tinggi trus les sna sni sm pd sibuk ekskul jd ga ada wkt ksong buat bullying Gak tau skrg msh ada engga sekolah unggulan negeri krn sdh sistem zonasi,pengalaman sekolah di sekolah unggulan negeri kyknya lbh aman deh temen pd sibuk sm akademik msg krn intensitas competitiveness tinggi trus les sna sni sm pd sibuk ekskul jd ga ada wkt ksong buat bullying gak tau skrg msh ada engga sekolah unggulan negeri krn sdh sistem zonasi,"['pengalaman', 'sekolah', 'di', 'sekolah', 'unggulan', 'negeri', 'kyknya', 'lbh', 'aman', 'deh', 'temen', 'pd', 'sibuk', 'sm', 'akademik', 'msg', 'krn', 'intensitas', 'competitiveness', 'tinggi', 'trus', 'les', 'sna', 'sni', 'sm', 'pd', 'sibuk', 'ekskul', 'jd', 'ga', 'ada', 'wkt', 'ksong', 'buat', 'bullying', 'gak', 'tau', 'skrg', 'msh', 'ada', 'engga', 'sekolah', 'unggulan', 'negeri', 'krn', 'sdh', 'sistem', 'zonasi']","['pengalaman', 'sekolah', 'di', 'sekolah', 'unggulan', 'negeri', 'kyknya', 'lebih', 'aman', 'deh', 'temen', 'percaya diri', 'sibuk', 'sama', 'akademik', 'msg', 'karena', 'intensitas', 'competitiveness', 'tinggi', 'terus', 'les', 'sna', 'sni', 'sama', 'percaya diri', 'sibuk', 'ekskul', 'jadi', 'enggak', 'ada', 'wkt', 'ksong', 'buat', 'bullying', 'enggak', 'tau', 'sekarang', 'masih', 'ada', 'engga', 'sekolah', 'unggulan', 'negeri', 'karena', 'sudah', 'sistem', 'zonasi']","['pengalaman', 'sekolah', 'sekolah', 'unggulan', 'negeri', 'kyknya', 'aman', 'deh', 'temen', 'percaya diri', 'sibuk', 'akademik', 'msg', 'intensitas', 'competitiveness', 'les', 'sna', 'sni', 'percaya diri', 'sibuk', 'ekskul', 'wkt', 'ksong', 'bullying', 'tau', 'engga', 'sekolah', 'unggulan', 'negeri', 'sistem', 'zonasi']","['alam', 'sekolah', 'sekolah', 'unggul', 'negeri', 'kyknya', 'aman', 'deh', 'temen', 'percaya diri', 'sibuk', 'akademik', 'msg', 'intensitas', 'competitiveness', 'les', 'sna', 'sni', 'percaya diri', 'sibuk', 'ekskul', 'wkt', 'ksong', 'bullying', 'tau', 'engga', 'sekolah', 'unggul', 'negeri', 'sistem', 'zonasi']",alam sekolah sekolah unggul negeri kyknya aman deh temen percaya diri sibuk akademik msg intensitas competitiveness les sna sni percaya diri sibuk ekskul wkt ksong bullying tau engga sekolah unggul negeri sistem zonasi
Kawaaaaaal netijeeen biar masuk lapas kek mario brosss,Kawaal netijeen biar masuk lapas kek mario bross,kawaal netijeen biar masuk lapas kek mario bross,"['kawaal', 'netijeen', 'biar', 'masuk', 'lapas', 'kek', 'mario', 'bross']","['kawaal', 'netijeen', 'biar', 'masuk', 'lapas', 'kayak', 'mario', 'bross']","['kawaal', 'netijeen', 'biar', 'masuk', 'lapas', 'kayak', 'mario', 'bross']","['kawaal', 'netijeen', 'biar', 'masuk', 'lapas', 'kayak', 'mario', 'bross']",kawaal netijeen biar masuk lapas kayak mario bross
Innalilahi wa innailaihi raaji'uun... Yaa Allah .. sekolah semahal ini. 😢😢😢😢,Innalilahi wa innailaihi raaji uun Yaa Allah sekolah semahal ini,innalilahi wa innailaihi raaji uun yaa allah sekolah semahal ini,"['innalilahi', 'wa', 'innailaihi', 'raaji', 'uun', 'yaa', 'allah', 'sekolah', 'semahal', 'ini']","['innalilahi', 'wa', 'innailaihi', 'raaji', 'uun', 'yaa', 'allah', 'sekolah', 'semahal', 'ini']","['innalilahi', 'wa', 'innailaihi', 'raaji', 'uun', 'yaa', 'allah', 'sekolah', 'semahal']","['innalilahi', 'wa', 'innailaihi', 'raaji', 'uun', 'yaa', 'allah', 'sekolah', 'mahal']",innalilahi wa innailaihi raaji uun yaa allah sekolah mahal
Bujug dah di senggol  ke politik udh kelar oi pilpres tinggal tunggu pengumuman,Bujug dah di senggol ke politik udh kelar oi pilpres tinggal tunggu pengumuman,bujug dah di senggol ke politik udh kelar oi pilpres tinggal tunggu pengumuman,"['bujug', 'dah', 'di', 'senggol', 'ke', 'politik', 'udh', 'kelar', 'oi', 'pilpres', 'tinggal', 'tunggu', 'pengumuman']","['bujug', 'udah', 'di', 'senggol', 'ke', 'politik', 'udah', 'kelar', 'oi', 'pilpres', 'tinggal', 'tunggu', 'pengumuman']","['bujug', 'udah', 'senggol', 'politik', 'udah', 'kelar', 'oi', 'pilpres', 'tinggal', 'tunggu', 'pengumuman']","['bujug', 'udah', 'senggol', 'politik', 'udah', 'kelar', 'oi', 'pilpres', 'tinggal', 'tunggu', 'umum']",bujug udah senggol politik udah kelar oi pilpres tinggal tunggu umum
Spill pelakunya atuh,Spill pelakunya atuh,spill pelakunya atuh,"['spill', 'pelakunya', 'atuh']","['spill', 'pelakunya', 'atuh']","['spill', 'pelakunya', 'atuh']","['spill', 'laku', 'atuh']",spill laku atuh
Ya allah tega banget padahal apa untung nya coba buat yang ngebuly nya,Ya allah tega banget padahal apa untung nya coba buat yang ngebuly nya,ya allah tega banget padahal apa untung nya coba buat yang ngebuly nya,"['ya', 'allah', 'tega', 'banget', 'padahal', 'apa', 'untung', 'nya', 'coba', 'buat', 'yang', 'ngebuly', 'nya']","['ya', 'allah', 'tega', 'banget', 'padahal', 'apa', 'untung', 'nya', 'coba', 'buat', 'yang', 'ngebuly', 'nya']","['ya', 'allah', 'tega', 'banget', 'untung', 'nya', 'coba', 'ngebuly', 'nya']","['ya', 'allah', 'tega', 'banget', 'untung', 'nya', 'coba', 'ngebuly', 'nya']",ya allah tega banget untung nya coba ngebuly nya
sebagai korban bullying aku turut sedih atas apa yang di rasakan korban semoga para pelaku bisa membusuk di penjara😢,sebagai korban bullying aku turut sedih atas apa yang di rasakan korban semoga para pelaku bisa membusuk di penjara,sebagai korban bullying aku turut sedih atas apa yang di rasakan korban semoga para pelaku bisa membusuk di penjara,"['sebagai', 'korban', 'bullying', 'aku', 'turut', 'sedih', 'atas', 'apa', 'yang', 'di', 'rasakan', 'korban', 'semoga', 'para', 'pelaku', 'bisa', 'membusuk', 'di', 'penjara']","['sebagai', 'korban', 'bullying', 'aku', 'turut', 'sedih', 'atas', 'apa', 'yang', 'di', 'rasakan', 'korban', 'semoga', 'para', 'pelaku', 'bisa', 'membusuk', 'di', 'penjara']","['korban', 'bullying', 'sedih', 'rasakan', 'korban', 'semoga', 'pelaku', 'membusuk', 'penjara']","['korban', 'bullying', 'sedih', 'rasa', 'korban', 'moga', 'laku', 'busuk', 'penjara']",korban bullying sedih rasa korban moga laku busuk penjara
"Jgn krn pasalnya anak""...di selesaikan secara kekeluargaan...hrs ada warning keras",Jgn krn pasalnya anak di selesaikan secara kekeluargaan hrs ada warning keras,jgn krn pasalnya anak di selesaikan secara kekeluargaan hrs ada warning keras,"['jgn', 'krn', 'pasalnya', 'anak', 'di', 'selesaikan', 'secara', 'kekeluargaan', 'hrs', 'ada', 'warning', 'keras']","['jangan', 'karena', 'pasalnya', 'anak', 'di', 'selesaikan', 'secara', 'kekeluargaan', 'harus', 'ada', 'warning', 'keras']","['pasalnya', 'anak', 'selesaikan', 'kekeluargaan', 'warning', 'keras']","['pasal', 'anak', 'selesai', 'keluarga', 'warning', 'keras']",pasal anak selesai keluarga warning keras
Hukum yg adil pelakunya !!!,Hukum yg adil pelakunya,hukum yg adil pelakunya,"['hukum', 'yg', 'adil', 'pelakunya']","['hukum', 'yang', 'adil', 'pelakunya']","['hukum', 'adil', 'pelakunya']","['hukum', 'adil', 'laku']",hukum adil laku
"Sepertinya nama gangnya, mungkin sering dikasih makan t*i",Sepertinya nama gangnya mungkin sering dikasih makan,sepertinya nama gangnya mungkin sering dikasih makan,"['sepertinya', 'nama', 'gangnya', 'mungkin', 'sering', 'dikasih', 'makan']","['sepertinya', 'nama', 'gangnya', 'mungkin', 'sering', 'dikasih', 'makan']","['nama', 'gangnya', 'dikasih', 'makan']","['nama', 'gang', 'kasih', 'makan']",nama gang kasih makan
Korban dirawat di RS + luka bakar + memar.. itu pelaku pelajar diajar nya di sekolah + peran orang tua gimana ngajarinnya sampe se-buas gitu ??🤦🤦,Korban dirawat di RS luka bakar memar itu pelaku pelajar diajar nya di sekolah peran orang tua gimana ngajarinnya sampe se buas gitu,korban dirawat di rs luka bakar memar itu pelaku pelajar diajar nya di sekolah peran orang tua gimana ngajarinnya sampe se buas gitu,"['korban', 'dirawat', 'di', 'rs', 'luka', 'bakar', 'memar', 'itu', 'pelaku', 'pelajar', 'diajar', 'nya', 'di', 'sekolah', 'peran', 'orang', 'tua', 'gimana', 'ngajarinnya', 'sampe', 'se', 'buas', 'gitu']","['korban', 'dirawat', 'di', 'rs', 'luka', 'bakar', 'memar', 'itu', 'pelaku', 'pelajar', 'diajar', 'nya', 'di', 'sekolah', 'peran', 'orang', 'tua', 'gimana', 'ngajarinnya', 'sampe', 'se', 'buas', 'gitu']","['korban', 'dirawat', 'rs', 'luka', 'bakar', 'memar', 'pelaku', 'pelajar', 'diajar', 'nya', 'sekolah', 'peran', 'orang', 'tua', 'gimana', 'ngajarinnya', 'sampe', 'buas', 'gitu']","['korban', 'rawat', 'rs', 'luka', 'bakar', 'memar', 'laku', 'ajar', 'ajar', 'nya', 'sekolah', 'peran', 'orang', 'tua', 'gimana', 'ngajarinnya', 'sampe', 'buas', 'gitu']",korban rawat rs luka bakar memar laku ajar ajar nya sekolah peran orang tua gimana ngajarinnya sampe buas gitu
"Ga kapok ya dengan kejadian Mario Dandy..anak artis, anak pejabat emang harus dididik dengan baik bukan hanya dengan uang saja",Ga kapok ya dengan kejadian Mario Dandy anak artis anak pejabat emang harus dididik dengan baik bukan hanya dengan uang saja,ga kapok ya dengan kejadian mario dandy anak artis anak pejabat emang harus dididik dengan baik bukan hanya dengan uang saja,"['ga', 'kapok', 'ya', 'dengan', 'kejadian', 'mario', 'dandy', 'anak', 'artis', 'anak', 'pejabat', 'emang', 'harus', 'dididik', 'dengan', 'baik', 'bukan', 'hanya', 'dengan', 'uang', 'saja']","['enggak', 'kapok', 'ya', 'dengan', 'kejadian', 'mario', 'dandy', 'anak', 'artis', 'anak', 'pejabat', 'emang', 'harus', 'dididik', 'dengan', 'baik', 'bukan', 'hanya', 'dengan', 'uang', 'saja']","['kapok', 'ya', 'kejadian', 'mario', 'dandy', 'anak', 'artis', 'anak', 'pejabat', 'emang', 'dididik', 'uang']","['kapok', 'ya', 'jadi', 'mario', 'dandy', 'anak', 'artis', 'anak', 'jabat', 'emang', 'didik', 'uang']",kapok ya jadi mario dandy anak artis anak jabat emang didik uang
"Luka bakar?? Useddd, kolaan mehong padahal",Luka bakar Usedd kolaan mehong padahal,luka bakar usedd kolaan mehong padahal,"['luka', 'bakar', 'usedd', 'kolaan', 'mehong', 'padahal']","['luka', 'bakar', 'usedd', 'kolaan', 'mehong', 'padahal']","['luka', 'bakar', 'usedd', 'kolaan', 'mehong']","['luka', 'bakar', 'usedd', 'kola', 'mehong']",luka bakar usedd kola mehong
@vincentkompany woi anak lu ngebully orang!,woi anak lu ngebully orang,woi anak lu ngebully orang,"['woi', 'anak', 'lu', 'ngebully', 'orang']","['woi', 'anak', 'kamu', 'ngebully', 'orang']","['woi', 'anak', 'ngebully', 'orang']","['woi', 'anak', 'ngebully', 'orang']",woi anak ngebully orang
"Anak "" Sekarang kok gk ada takut"" Nya yaah?? Itu membuly atau pembunuhan berencana smpek di. Bakar. Gtu😢",Anak Sekarang kok gk ada takut Nya yaah Itu membuly atau pembunuhan berencana smpek di Bakar Gtu,anak sekarang kok gk ada takut nya yaah itu membuly atau pembunuhan berencana smpek di bakar gtu,"['anak', 'sekarang', 'kok', 'gk', 'ada', 'takut', 'nya', 'yaah', 'itu', 'membuly', 'atau', 'pembunuhan', 'berencana', 'smpek', 'di', 'bakar', 'gtu']","['anak', 'sekarang', 'kok', 'enggak', 'ada', 'takut', 'nya', 'yaah', 'itu', 'membuly', 'atau', 'pembunuhan', 'berencana', 'sampai', 'di', 'bakar', 'gitu']","['anak', 'takut', 'nya', 'yaah', 'membuly', 'pembunuhan', 'berencana', 'bakar', 'gitu']","['anak', 'takut', 'nya', 'yaah', 'membuly', 'bunuh', 'rencana', 'bakar', 'gitu']",anak takut nya yaah membuly bunuh rencana bakar gitu
Aman kah karena anak jendral,Aman kah karena anak jendral,aman kah karena anak jendral,"['aman', 'kah', 'karena', 'anak', 'jendral']","['aman', 'kah', 'karena', 'anak', 'jendral']","['aman', 'kah', 'anak', 'jendral']","['aman', 'kah', 'anak', 'jendral']",aman kah anak jendral
Benar benar minus kali ini,Benar benar minus kali ini,benar benar minus kali ini,"['benar', 'benar', 'minus', 'kali', 'ini']","['benar', 'benar', 'minus', 'kali', 'ini']","['minus', 'kali']","['minus', 'kali']",minus kali
Kukira jagoan ternyata mental tongkrongan wkwk,Kukira jagoan ternyata mental tongkrongan wkwk,kukira jagoan ternyata mental tongkrongan wkwk,"['kukira', 'jagoan', 'ternyata', 'mental', 'tongkrongan', 'wkwk']","['kukira', 'jagoan', 'ternyata', 'mental', 'tongkrongan', 'wkwk']","['kukira', 'jagoan', 'mental', 'tongkrongan', 'wkwk']","['kira', 'jago', 'mental', 'tongkrong', 'wkwk']",kira jago mental tongkrong wkwk
Kick out dr binus aja,Kick out dr binus aja,kick out dr binus aja,"['kick', 'out', 'dr', 'binus', 'aja']","['kick', 'out', 'dari', 'binus', 'aja']","['kick', 'out', 'binus', 'aja']","['kick', 'out', 'bus', 'aja']",kick out bus aja
Mending revisi aja dah buat hukuman anak dibawah umur,Mending revisi aja dah buat hukuman anak dibawah umur,mending revisi aja dah buat hukuman anak dibawah umur,"['mending', 'revisi', 'aja', 'dah', 'buat', 'hukuman', 'anak', 'dibawah', 'umur']","['mending', 'revisi', 'aja', 'udah', 'buat', 'hukuman', 'anak', 'dibawah', 'umur']","['mending', 'revisi', 'aja', 'udah', 'hukuman', 'anak', 'dibawah', 'umur']","['mending', 'revisi', 'aja', 'udah', 'hukum', 'anak', 'bawah', 'umur']",mending revisi aja udah hukum anak bawah umur
"Ga keren ya adick adick, jgn ditiru 🙏",Ga keren ya adick adick jgn ditiru,ga keren ya adick adick jgn ditiru,"['ga', 'keren', 'ya', 'adick', 'adick', 'jgn', 'ditiru']","['enggak', 'keren', 'ya', 'adick', 'adick', 'jangan', 'ditiru']","['keren', 'ya', 'adick', 'adick', 'ditiru']","['keren', 'ya', 'adick', 'adick', 'tiru']",keren ya adick adick tiru
